406	t,g,t,g	6,24	
407	t,g,t,g	24,26	
408	g	40,22	
409	g	17,33	
410	g	13,5	
411	g	43,15	
412	g	36,23	
413	g	23,47	
414	g	28,40	
415	g	21,21	
416	g	37,40	
417	g	18,9	
418	g	13,36	
419	g	20,9	
420	g	40,23	
421	g	38,16	
422	g	6,47	
423	g	46,4	
424	g	2,34	
425	g	29,8	
426	g	30,18	
427	g	4,33	
428	g	6,25	
429	g	35,3	
430	g	46,35	
431	g	42,29	
432	g	46,10	
433	g	30,6	
434	g	7,12	
435	g	14,35	
436	g	30,26	
437	g	8,13	
438	g	35,22	
439	g	34,26	
440	g	27,1	
441	g	38,37	
442	g	0,29	
443	g	11,9	
444	g	37,43	
445	g	1,41	
446	g	5,39	
447	g	45,33	
448	g	41,23	
449	g	6,22	
450	g	33,32	
451	g	43,0	
452	g	40,42	
453	g	6,37	
454	g	42,27	
455	g	26,34	
456	g	11,34	
457	g	6,15	
458	g	18,27	
459	g	19,6	
460	g	27,38	
461	g	43,27	
462	g	3,19	
463	g	14,19	
464	g	21,36	
465	g	39,10	
466	g	23,9	
467	g	2,39	
468	g	13,15	
469	g	38,28	
470	g	6,13	
471	g	45,44	
472	g	7,1	
473	g	25,40	
474	g	22,38	
475	g	4,5	
476	g	43,20	
477	g	3,9	
478	g	27,3	
479	g	19,43	
480	g	22,3	
481	g	0,30	
482	g	11,29	
483	g	44,4	
484	g	1,24	
485	g	35,38	
486	g	11,27	
487	g	17,48	
488	g	29,5	
489	g	35,10	
490	g	26,30	
491	g	19,21	
492	g	30,30	
493	g	44,17	
494	g	43,48	
495	g	38,0	
496	g	36,3	
497	g	9,8	
498	g	9,17	
499	g	27,0	
500	g	1,6	
501	g	31,2	
502	g	45,21	
503	g	7,33	
504	g	7,5	
505	g	36,35	
506	g	18,41	
507	g	35,27	
508	g	44,3	
509	g	39,17	
510	g	28,21	
511	g	7,39	
512	g	0,23	
513	g	10,32	
514	g	19,22	
515	g	15,48	
516	g	8,29	
517	g	26,43	
518	g	3,31	
519	g	21,19	
520	g	34,16	
521	g	39,2	
522	g	24,46	
523	g	7,38	
524	g	11,7	
525	g	28,31	
526	g	10,3	
527	g	11,16	
528	g	1,1	
529	g	25,13	
530	g	5,13	
531	g	33,3	
532	g	4,20	
533	g	10,12	
534	g	25,23	
535	g	5,0	
536	g	2,37	
537	g	13,9	
538	g	27,33	
539	g	19,28	
540	g	43,38	
541	g	26,3	
542	g	34,10	
543	g	39,41	
544	g	16,6	
545	g	4,4	
546	g	4,6	
547	g	46,46	
548	g	17,25	
549	g	0,33	
550	g	31,41	
551	g	10,28	
552	g	35,46	
553	g	38,39	
554	g	42,23	
555	g	36,38	
556	g	25,27	
557	g	33,14	
558	g	34,1	
559	g	24,25	
560	g	40,4	
561	g	41,3	
562	g	30,44	
563	g	25,9	
564	g	17,21	
565	g	39,27	
566	g	18,24	
567	g	43,37	
568	g	24,29	
569	g	23,10	
570	g	22,2	
571	g	34,33	
572	g	13,45	
573	g	14,26	
574	g	42,20	
575	g	27,17	
576	g	45,30	
577	g	34,3	
578	g	2,0	
579	g	39,32	
580	g	3,8	
581	g	7,9	
582	g	43,12	
583	g	23,20	
leaves1	g,g,g,t	24,1	canopy
leaves2	g,g,t,t	25,34	canopy
leaves3	g,g,t,t	19,0	canopy
leaves4	g,g,t,g	2,29	canopy
leaves5	g,t,g,t	39,20	canopy
leaves6	t	27,43	canopy
leaves7	t	28,35	canopy
leaves8	t,g,t,g	32,20	canopy
leaves9	g,t,g,t	20,16	canopy
leaves10	t	38,4	canopy
leaves11	t	11,4	canopy
leaves12	t,g,t,g	22,40	canopy
leaves13	g,t,g,t	3,40	canopy
leaves14	t	0,24	canopy
leaves15	t	20,23	canopy
leaves16	t,g,t,g	45,23	canopy
leaves21	g	10,5	canopy
leaves22	g,g,t,t	45,35	canopy
leaves23	g,g,t,t	31,13	canopy
leaves24	g,g,t,t	21,1	canopy
leaves25	g	13,7	canopy
leaves26	g	14,20	canopy
leaves27	t	23,24	canopy
leaves28	t	25,28	canopy
leaves29	t	34,31	canopy
leaves30	g	28,37	canopy
leaves31	g	4,44	canopy
leaves32	t	41,14	canopy
leaves33	t	8,4	canopy
leaves34	t	1,34	canopy
leaves35	g	20,22	canopy
leaves37	t	20,38	canopy
leaves38	t	2,13	canopy
leaves39	t	19,40	canopy
trunk13	g,t,g,t	23,35	
trunk14	t	25,24	
trunk15	t	26,33	
trunk16	t,g,t,g	18,20	
trunk17	g,t,g,g	22,45	
trunk18	t,t,g,g	12,15	
trunk19	t,t,g,g	16,22	
trunk20	t,g,g,g	12,35	
trunk36	g	0,28	
trunk37	t	17,34	
trunk38	t	2,4	
trunk39	t	18,0	
trunk40	g	18,7	
trunk42	t,t,g,g	12,37	
trunk43	t,t,g,g	0,27	
trunk44	t,t,g,g	21,14	
leaves4_left	g,g,t,g	24,39	canopy
leaves8_left	t	45,13	canopy
leaves12_left	t	6,32	canopy
trunk16_left	t,g,t,g	35,12	canopy
584	sw	38,35	
585	t	10,14	
586	sw	30,42	
587	ne	14,43	
588	t	34,18	
589	nw	31,28	
590	ne	38,47	
591	t	14,31	
592	t	7,34	
593	t	30,21	
594	t	45,4	
596	t	32,44	
597	nw	8,28	
598	t,g,t,g	0,13	
599	g,t,g,t	41,44	
600	t	18,6	
601	se	34,46	
602	g	14,36	
603	g,t,g,t	10,7	
604	g,g,t,t	43,35	
605	t	40,47	
606	t	16,38	
607	t	2,5	
608	t	29,17	
609	g	7,0	
610	t	4,9	
611	g	22,34	
612	g	12,2	
613	nw	22,18	
614	t	16,41	
615	t	22,30	
616	t	16,36	
617	t	32,38	
618	t	29,34	
619	g	21,7	
620	g	42,32	
621	g	30,45	
622	g	43,5	
623	g	40,14	
624	g	43,44	
625	nw	32,27	
626	t,g,t,g	21,44	
627	g,t,g,t	8,5	
628	ne	29,6	
629	t	39,31	
630	se	13,31	
631	g	10,19	
632	g	34,43	
633	t,g,t,g	38,30	
634	t,g,t,g	24,15	
635	t	30,17	
636	sw	7,46	
637	t,g,t,g	38,27	
638	g,t,g,t	12,8	
639	g,t,g,t	1,38	
640	g,t,g,t	41,10	
641	t	3,32	
642	t	5,40	
643	t	13,13	
644	se	14,5	
645	g	10,33	
646	g	31,26	
647	g	29,47	
648	g	10,30	
649	g	17,22	
650	g	30,10	
651	ne	6,2	
652	nw	39,11	
653	se	20,2	
654	f	22,4	tallgrass
655	g,g,g,t	12,5	
656	g,t,g,g	39,25	
657	t	11,48	
658	g,g,t,g	19,31	
659	g,g,t,g	5,27	
660	t,t,g,t	10,45	
661	t	27,48	
662	g	44,43	
663	g	35,34	
664	g,g,g,t	22,17	
665	t	12,3	
666	t,t,t,g	40,20	
667	t	28,11	
668	t,t,g,g	43,18	
669	t,t,g,g	36,37	
670	t,t,g,g	1,26	
671	t,t,g,g	40,35	
672	t,t,g,g	38,21	
673	g	31,30	
674	g	40,15	
675	g	20,43	
676	g,g,t,t	18,29	
677	g,g,t,t	39,42	
678	g,g,t,t	40,25	
679	g,g,t,t	35,4	
680	g,g,t,t	8,20	
681	t,g,g,g	5,10	
682	g,t,g,g	26,14	
683	g,t,t,t	37,3	
684	g,g,t,g	13,46	
685	g,g,g,t	22,47	
686	t,g,g,g	12,24	
687	g	11,45	
688	g	1,14	
689	g	10,8	
690	g	33,24	
691	g	28,24	
692	g	30,38	
693	g	38,18	
694	g	36,14	
695	g	28,42	
696	g	23,16	
697	g	20,21	
698	t	8,19	
699	t	38,42	
700	t	7,17	
701	t	16,33	
702	t	1,48	
703	t	1,27	
704	t	24,11	
705	t	31,0	
706	t	34,4	
707	t	0,45	
708	t	42,8	
709	t	34,23	
710	t	4,1	
711	t	18,11	
712	t	42,33	
713	t	17,5	
714	t	43,9	
715	t	12,45	
716	t	5,36	
717	t	9,35	
718	t	4,8	
719	t	7,6	
720	t	18,35	
721	t	26,15	
722	t	2,31	
723	t	40,36	
724	t	21,47	
725	t	30,41	
726	t	0,47	
727	t	30,16	
728	t	17,8	
729	t	4,13	
730	t	10,22	
731	t	16,14	
732	t	4,25	
733	t	34,30	
734	t	33,10	
735	t	31,8	
736	t	2,36	
737	t	36,0	
738	t	45,28	
739	t	25,20	
740	t	44,32	
741	t	8,22	
742	t	29,23	
743	t	26,9	
744	t	22,25	
745	t	46,21	
746	t	4,36	
747	t	34,27	
748	t	5,18	
749	t	44,46	
750	t	25,30	
751	t	16,25	
752	t	13,34	
753	t	45,24	
754	t	14,47	
755	t	15,11	
756	t	0,17	
757	t	3,11	
758	t	5,25	
759	t	3,2	
760	t	10,27	
761	t	17,24	
762	t	12,31	
763	t	41,21	
764	t	45,32	
765	t	0,40	
766	t	22,39	
767	t	24,17	
768	t	25,45	
769	t	33,16	
770	t	5,16	
771	t	42,38	
772	t	9,47	
773	t	8,32	
774	t	34,32	
775	t	17,4	
776	t	15,31	
777	t	10,9	
778	t	8,2	
779	t	33,28	
780	t	7,13	
781	t	6,40	
782	t	1,4	
783	t	42,34	
784	t	35,37	
785	t	0,21	
786	t	4,35	
787	t	37,12	
788	t	42,25	
789	t	18,14	
790	t	38,44	
791	t	27,11	
792	t	11,21	
793	t	20,33	
794	t	29,21	
795	t	37,34	
796	t	7,24	
797	t	24,12	
798	t	38,40	
799	t	34,39	
800	t	15,41	
801	t	34,15	
802	t	16,3	
803	t	10,47	
804	t	41,18	
805	t	11,40	
806	t	32,47	
807	t	5,35	
808	t	24,41	
809	t	23,32	
810	t	39,36	
811	t	12,44	
812	t	37,4	
813	t	21,38	
814	t	26,42	
815	t	14,17	
816	t	20,11	
817	t	17,2	
818	t	41,47	
819	t	0,2	
820	t	43,30	
821	t	40,30	
822	t	27,8	
823	t	26,10	
824	t	21,12	
825	t	39,13	
826	t	0,34	
827	t	5,23	
828	t	36,13	
829	t	19,14	
830	t	8,46	
831	t	24,27	
832	t	36,20	
833	t	36,48	
834	t	27,2	
835	t	11,5	
836	t	36,21	
837	t	35,43	
838	t	8,44	
839	t	12,19	
840	t	28,8	
841	t	4,3	
842	t	24,47	
843	t	19,20	
844	t	43,11	
845	t	42,0	
846	t	31,7	
847	t	40,38	
848	t	18,39	
849	t	28,0	
850	t	2,8	
851	t	39,48	
852	t	13,37	
853	t	0,39	
854	t	31,48	
855	t	43,10	
856	t	37,7	
857	t	43,23	
858	t	27,40	
859	t	24,9	
860	t	37,35	
861	t	6,23	
862	t	6,44	
863	t	20,7	
864	t	36,24	
865	t	46,44	
866	t	2,33	
867	t	29,40	
868	t	22,37	
869	t	11,0	
870	t	40,44	
871	t	34,41	
872	t	18,19	
873	t	35,9	
874	t	42,36	
875	t	7,36	
876	t	10,4	
877	t	18,1	
878	t	41,6	
879	t	42,10	
880	t	18,12	
881	t	41,34	
882	t	0,25	
883	t	32,22	
884	t	11,46	
885	t	13,44	
886	t	44,18	
887	t	2,15	
888	t	18,38	
889	t	5,4	
890	t	27,22	
891	t	34,2	
892	t	46,13	
893	t	31,44	
894	t	46,39	
895	t	1,10	
896	t	21,32	
897	t	9,30	
898	t	22,21	
899	t	29,20	
900	t	26,19	
901	t	34,29	
902	t	34,9	
903	t	37,32	
904	t	4,12	
905	t	22,28	
906	t	36,30	
907	t	37,44	
908	t	16,23	
909	t	27,10	
910	t	31,40	
911	t	40,24	
912	t	39,47	
913	t	44,7	
914	t	34,42	
915	t	33,26	
916	t	8,26	
917	t	23,42	
918	t	25,32	
919	t	32,5	
920	t	17,38	
921	t	35,45	
922	t	42,30	
923	t	3,10	
924	t	38,19	
925	t	22,0	
926	t	2,24	
927	t	17,46	
928	t	43,32	
929	t	8,42	
930	t	17,37	
931	t	26,12	
932	t	42,13	
933	t	13,0	
934	t	11,20	
935	t	11,30	
936	t	19,9	
937	t	31,47	
938	t	11,12	
939	t	46,38	
940	t	42,17	
941	t	25,6	
942	t	3,21	
943	t	1,23	
944	t	31,32	
945	t	40,17	
946	t	30,15	
947	t	9,34	
948	t	43,29	
949	t	19,47	
950	t	44,42	
951	t	13,4	
952	t	39,19	
953	t	24,33	
954	t	12,16	
955	t	46,15	
956	t	15,20	
957	t	29,45	
958	t	25,19	
959	t	12,47	
960	t	15,8	
961	t	25,26	
962	t	5,30	
963	t	7,28	
964	t	7,29	
965	t	44,37	
966	t	35,17	
967	t	9,14	
968	t	35,18	
969	t	4,43	
970	t	28,15	
971	t	44,34	
972	t	39,44	
973	t	40,45	
974	t	27,7	
975	t	44,14	
976	t	3,25	
977	t	37,48	
978	t	1,31	
979	t	38,26	
980	t	23,28	
981	t	33,29	
982	t	13,14	
983	t	6,39	
984	t	7,19	
985	t	22,36	
986	t	15,6	
987	t	2,40	
988	t	28,36	
989	t	17,30	
990	t	12,46	
991	t	37,37	
992	t	4,19	
993	t	23,30	
994	t	17,18	
995	t	7,48	
996	t	0,36	
997	t	21,11	
998	t	23,3	
999	t	15,25	
1000	t	29,38	
1001	t	7,15	
1002	t	19,35	
1003	t	9,46	
1004	t	17,29	
1005	t	29,1	
1006	t	10,0	
1007	t	30,13	
1008	t	28,46	
1009	t	8,7	
1010	t	18,13	
1011	t	6,18	
1012	t	2,21	
1013	t	10,36	
1014	t	13,43	
1015	t	28,32	
1016	t	46,5	
1017	t	9,45	
1018	t	27,25	
1019	t	32,6	
1020	t	29,2	
1021	t	5,33	
1022	t	26,28	
1023	t	3,46	
1024	t	7,3	
1025	t	30,33	
1026	t	34,19	
1027	t	3,44	
1028	t	16,35	
1029	t	13,28	
1030	t	35,32	
1031	t	20,48	
1032	t	23,40	
1033	t	20,39	
1034	t	23,4	
1035	t	19,15	
1036	t	33,35	
1037	t	37,27	
1038	t	28,38	
1039	t	21,39	
1040	t	11,8	
1041	t	40,40	
1042	t	22,1	
1043	t	36,39	
1044	t	38,25	
1045	t	10,46	
1046	t	3,26	
1047	t	40,21	
1048	t	4,11	
1049	t	8,41	
1050	t	37,21	
1051	t	18,32	
1052	t	1,12	
1053	t	10,10	
1054	t	28,25	
1055	t	21,29	
1056	t	28,26	
1057	t	24,22	
1058	t	21,4	
1059	t	26,8	
1060	t	16,47	
1061	t	4,28	
1062	t	7,14	
1063	t	18,25	
1064	t	25,11	
1065	t	11,35	
1066	t	8,14	
1067	t	15,28	
1068	t	33,12	
1069	t	45,3	
1070	t	4,40	
1071	t	29,33	
1072	t	36,5	
1073	t	21,37	
1074	t	29,7	
1075	t	0,38	
1076	t	33,34	
1077	t	24,18	
1078	t	10,34	
1079	t	1,3	
1080	t	6,19	
1081	t	30,40	
1082	t	11,14	
1083	t	3,30	
1084	t	31,22	
1085	t	13,29	
1086	t	25,33	
1087	t	39,29	
1088	t	32,26	
1089	t	38,9	
1090	t	23,41	
1091	t	21,25	
1092	t	24,48	
1093	t	5,12	
1094	t	24,14	
1095	t	12,27	
1096	t	18,10	
1097	t	42,47	
1098	t	37,5	
1099	t	33,4	
1100	t	32,41	
1101	t	32,25	
1102	t	11,3	
1103	t	27,9	
1104	t	42,35	
1105	t	24,23	
1106	t	42,12	
1107	t	3,27	
1108	t	21,23	
1109	t	44,29	
1110	t	35,16	
1111	t	13,33	
1112	t	26,32	
1113	t	41,37	
1114	t	40,18	
1115	t	41,20	
1116	t	19,39	
1117	t	32,39	
1118	t	6,10	
1119	t	37,28	
1120	t	9,15	
1121	t	12,25	
1122	t	19,5	
1123	t	10,40	
1124	t	15,17	
1125	t	2,19	
1126	t	26,7	
1127	t	28,13	
1128	t	36,10	
sign1	g	14,23	canopy
sign2	g	3,12	canopy
sign3	g	40,28	canopy
sign4	g	27,16	canopy
sign5	g	43,43	canopy
sign6	g	45,34	canopy
sign7	g,g,g,t	4,37	canopy
sign8	g,g,t,g	23,2	canopy
sign9	g	35,7	canopy
sign10	g	6,11	canopy
sign11	g,g,g,t	46,31	canopy
sign12	g,g,t,g	2,2	canopy
sign13	g,t,g,g	2,9	
sign14	t,g,g,g	15,45	
sign15	g,t,g,g	29,39	
sign16	t,g,g,g	21,0	
t1	t	38,8	
t2	t	11,36	
t3	t	40,34	
t4	t	9,43	
t5	t	32,31	
t6	t	29,44	
t7	t	27,31	
t8	t	16,0	
t9	t	27,29	
t10	t	44,11	
t11	t	4,0	
t12	t	29,13	
t13	t	17,27	
t14	t	4,22	
t15	t	13,10	
t16	t	19,46	
t17	t	13,3	
t18	t	4,27	
t19	t	5,46	
t20	t	9,26	
t21	t	4,23	
t22	t	11,39	
t23	t	33,42	
t24	t	10,16	
t25	t	14,28	
t26	t	45,2	
t27	t	18,17	
t28	t	17,16	
t29	t	26,40	
t30	t	9,21	
t31	t	43,40	
t32	t	45,14	
t33	t	21,30	
t34	t	17,44	
t35	t	5,48	
t36	t	9,38	
t37	t	38,48	
t38	t	24,45	
t39	t	23,1	
t40	t	41,25	
t41	t	33,22	
t42	t	43,14	
t43	t	5,37	
t44	t	39,43	
t45	t	8,9	
t46	t	6,41	
t47	t	12,7	
t48	t	2,45	
t49	t	22,6	
t50	t	40,43	
t51	t	26,13	
t52	t	23,37	
t53	t	38,15	
t54	t	19,18	
t55	t	10,13	
t56	t	15,36	
t57	t	42,24	
t58	t	22,22	
t59	t	10,43	
t60	t	39,9	
t61	t	28,12	
t62	t	39,5	
t63	t	14,40	
t64	t	11,32	
t65	t	5,14	
t66	t	19,32	
t67	t	32,42	
t68	t	19,4	
t69	t	36,27	
t70	t	0,31	
t71	t	15,32	
t72	t	36,43	
t73	t	34,0	
t74	t	23,26	
t75	t	42,44	
t76	t	21,48	
t77	t	2,48	
t78	t	26,21	
t79	t	9,40	
t80	t	0,43	
t81	t	8,16	
t82	t	15,12	
t83	t	38,33	
t84	t	6,28	
t85	t	33,6	
t86	t	28,2	
t87	t	29,15	
t88	t	46,8	
t89	t	16,29	
t90	t	8,1	
t91	t	25,8	
t92	t	30,8	
t93	t	22,9	
t94	t	32,8	
t95	t	23,29	
t96	t	15,4	
t97	t	15,10	
t98	t	45,17	
t99	t	4,29	
t100	t	18,37	
t101	t	13,32	
t102	t	46,33	
t103	t	26,36	
t104	t	19,41	
t105	t	6,27	
t106	t	4,24	
t107	t	38,41	
t108	t	3,37	
t109	t	35,41	
t110	t	28,6	
t111	t	10,1	
t112	t	0,7	
t113	t	6,17	
t114	t	3,42	
t115	t	27,34	
t116	t	2,1	
t117	t	37,20	
t118	t	40,27	
t119	t	38,6	
t120	t	11,41	
t121	t	3,16	
t122	t	41,9	
t123	t	7,11	
t124	t	41,19	
t125	t	4,17	
t126	t	41,40	
t127	t	35,36	
t128	t	13,25	
t129	t	26,35	
t130	t	30,0	
t131	t	7,45	
t132	t	31,5	
t133	t	32,12	
t134	t	43,13	
t135	t	14,3	
t136	t	31,12	
t137	t	41,48	
t138	t	32,17	
t139	t	35,8	
t140	t	3,35	
t141	t	4,39	
t142	t	31,16	
t143	t	31,17	
t144	t	0,19	
t145	t	7,31	
t146	t	5,20	
t147	t	37,19	
t148	t	23,12	
t149	t	31,3	
t150	t	10,39	
t151	t	27,19	
t152	t	44,47	
t153	t	3,45	
t154	t	37,1	
t155	t	16,48	
t156	t	43,3	
t157	t	9,9	
t158	t	41,38	
t159	t	10,21	
t160	t	13,23	
t161	t	35,35	
t162	t	43,17	
t163	t	20,19	
t164	t	21,9	
t165	t	1,13	
t166	t	18,5	
t167	t	24,2	
t168	t	0,18	
t169	t	35,42	
t170	t	36,18	
t171	t	43,8	
t172	t	32,0	
t173	t	5,26	
t174	t	36,16	
t175	t	17,13	
t176	t	34,35	
t177	t	11,6	
t178	t	33,0	
t179	t	33,25	
t180	t	9,12	
t181	t	23,5	
t182	t	45,12	
t183	t	3,7	
t184	t	10,2	
t185	t	29,30	
t186	t	15,27	
t187	t	37,9	
t188	t	17,9	
t189	t	19,38	
t190	t	8,6	
t191	t	25,18	
t192	t	29,22	
t193	t	5,32	
t194	t	20,4	
t195	t	8,23	
t196	t	25,21	
t197	t	32,32	
t198	t	42,7	
t199	t	39,16	
t200	t	4,32	
t201	t	5,19	
t202	t	18,42	
t203	t	25,17	
t204	t	1,33	
t205	t	40,10	
t206	t	21,3	
t207	t	6,12	
t208	t	43,2	
t209	t	25,47	
t210	t	30,20	
t211	t	43,46	
t212	t	14,25	
t213	t	30,25	
t214	t	28,3	
t215	t	17,39	
t216	t	26,38	
